"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Utica-Rome, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","408.0","192.0","216.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","70.0","34.0","36.0","-"
"25 to 34 years","86.0","37.0","49.0","-"
"35 to 44 years","109.0","56.0","53.0","-"
"45 to 54 years","77.0","36.0","41.0","-"
"55 to 64 years","43.0","21.0","22.0","-"
"65 years and over","23.0","8.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","122.0","62.0","60.0","-"
"Married","243.0","112.0","131.0","-"
"Other","43.0","18.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","7.0","6.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","9.0","D","D","-"
"Military","3.0","D","D","-"
"No occupation/not working outside home","42.0","21.0","21.0","-"
"Homemakers","D","D","D","-"
"Students or children","35.0","17.0","18.0","-"
"Retirees","D","D","-","-"
"Unemployed","4.0","D","D","-"
"Unknown","337.0","154.0","183.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","13.0","6.0","7.0","-"
"Belarus","44.0","22.0","22.0","-"
"Bosnia and Herzegovina","159.0","79.0","80.0","-"
"Burma","6.0","D","D","-"
"Cambodia","7.0","3.0","4.0","-"
"China","9.0","4.0","5.0","-"
"Dominican Republic","14.0","5.0","9.0","-"
"India","10.0","4.0","6.0","-"
"Iran","4.0","D","D","-"
"Iraq","4.0","4.0","-","-"
"Italy","3.0","D","D","-"
"Jamaica","3.0","D","D","-"
"Laos","5.0","D","D","-"
"Philippines","4.0","-","4.0","-"
"Poland","5.0","D","D","-"
"Russia","8.0","4.0","4.0","-"
"Serbia and Montenegro","4.0","D","D","-"
"Soviet Union (former)","6.0","D","D","-"
"Ukraine","20.0","7.0","13.0","-"
"Vietnam","30.0","12.0","18.0","-"
"Other","50.0","25.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
