"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Mayaguez, PR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","21.0","31.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","8.0","D","D","-"
"35 to 44 years","7.0","D","D","-"
"45 to 54 years","15.0","8.0","7.0","-"
"55 to 64 years","15.0","6.0","9.0","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","35.0","17.0","18.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","D","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","4.0","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","43.0","17.0","26.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Colombia","6.0","D","D","-"
"Cuba","3.0","D","D","-"
"Dominican Republic","18.0","4.0","14.0","-"
"Ecuador","D","-","D","-"
"El Salvador","3.0","3.0","-","-"
"France","D","D","-","-"
"Germany","D","-","D","-"
"Haiti","D","D","-","-"
"Honduras","D","D","D","-"
"India","D","D","-","-"
"Italy","D","D","-","-"
"Mexico","4.0","-","4.0","-"
"Panama","D","D","D","-"
"Philippines","D","D","D","-"
"Spain","3.0","D","D","-"
"Trinidad and Tobago","D","D","-","-"
"Venezuela","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
