"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ottumwa, IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","27.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","13.0","5.0","8.0","-"
"35 to 44 years","19.0","10.0","9.0","-"
"45 to 54 years","13.0","5.0","8.0","-"
"55 to 64 years","4.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","37.0","20.0","17.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","34.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","3.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","-","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","14.0","8.0","6.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","D","-","D","-"
"Canada","D","-","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","D","-","-"
"El Salvador","D","D","D","-"
"Guatemala","D","D","D","-"
"Laos","D","-","D","-"
"Mexico","37.0","16.0","21.0","-"
"Morocco","D","D","-","-"
"Serbia and Montenegro","D","D","-","-"
"Spain","D","D","-","-"
"Taiwan","D","-","D","-"
"Togo","D","D","-","-"
"Vietnam","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
