"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Baltimore-Towson, MD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6919.0","3028.0","3891.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","588.0","287.0","301.0","-"
"25 to 34 years","1770.0","663.0","1107.0","-"
"35 to 44 years","2223.0","985.0","1238.0","-"
"45 to 54 years","1268.0","598.0","670.0","-"
"55 to 64 years","701.0","336.0","365.0","-"
"65 years and over","369.0","159.0","210.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1356.0","667.0","689.0","-"
"Married","4927.0","2165.0","2762.0","-"
"Other","636.0","196.0","440.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","629.0","291.0","338.0","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","28.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","9.0","9.0","-","-"
"Production, transportation, and material moving occupations","35.0","24.0","11.0","-"
"Military","46.0","33.0","13.0","-"
"No occupation/not working outside home","476.0","204.0","272.0","-"
"Homemakers","29.0","-","29.0","-"
"Students or children","381.0","174.0","207.0","-"
"Retirees","45.0","22.0","23.0","-"
"Unemployed","21.0","8.0","13.0","-"
"Unknown","5691.0","2456.0","3235.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","93.0","45.0","48.0","-"
"China","379.0","162.0","217.0","-"
"El Salvador","158.0","74.0","84.0","-"
"Ethiopia","100.0","42.0","58.0","-"
"Ghana","103.0","50.0","53.0","-"
"India","733.0","350.0","383.0","-"
"Iran","186.0","95.0","91.0","-"
"Jamaica","240.0","101.0","139.0","-"
"Korea","547.0","219.0","328.0","-"
"Mexico","111.0","56.0","55.0","-"
"Nigeria","413.0","197.0","216.0","-"
"Pakistan","347.0","182.0","165.0","-"
"Peru","69.0","24.0","45.0","-"
"Philippines","541.0","181.0","360.0","-"
"Poland","65.0","25.0","40.0","-"
"Russia","108.0","37.0","71.0","-"
"Trinidad and Tobago","186.0","58.0","128.0","-"
"Ukraine","113.0","40.0","73.0","-"
"United Kingdom","134.0","58.0","76.0","-"
"Vietnam","170.0","73.0","97.0","-"
"Other","2120.0","958.0","1162.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
