"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Okeechobee, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","87.0","47.0","40.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","13.0","5.0","8.0","-"
"25 to 34 years","25.0","12.0","13.0","-"
"35 to 44 years","15.0","7.0","8.0","-"
"45 to 54 years","11.0","8.0","3.0","-"
"55 to 64 years","11.0","7.0","4.0","-"
"65 years and over","12.0","8.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","7.0","8.0","-"
"Married","58.0","32.0","26.0","-"
"Other","14.0","8.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","66.0","37.0","29.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Azerbaijan","D","-","D","-"
"Bangladesh","D","D","-","-"
"Brazil","D","-","D","-"
"Canada","3.0","D","D","-"
"Colombia","D","D","D","-"
"Cuba","8.0","3.0","5.0","-"
"Dominican Republic","D","-","D","-"
"El Salvador","D","D","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"Jamaica","D","D","-","-"
"Mexico","49.0","30.0","19.0","-"
"Netherlands","D","D","-","-"
"Nicaragua","D","D","D","-"
"Peru","D","-","D","-"
"Poland","D","-","D","-"
"Portugal","D","-","D","-"
"Serbia and Montenegro","D","D","-","-"
"Trinidad and Tobago","D","D","D","-"
"Venezuela","3.0","D","D","-"
"Other","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
