"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Billings, MT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","60.0","19.0","41.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","12.0","D","D","-"
"35 to 44 years","16.0","5.0","11.0","-"
"45 to 54 years","17.0","3.0","14.0","-"
"55 to 64 years","10.0","3.0","7.0","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","4.0","D","-"
"Married","52.0","15.0","37.0","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","D","D","-"
"Service occupations","8.0","4.0","4.0","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","33.0","9.0","24.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","D","-","D","-"
"Australia","D","-","D","-"
"Brazil","D","-","D","-"
"Canada","17.0","6.0","11.0","-"
"China","3.0","D","D","-"
"France","D","D","-","-"
"Germany","D","-","D","-"
"Haiti","D","D","-","-"
"Honduras","D","D","-","-"
"India","D","-","D","-"
"Indonesia","D","-","D","-"
"Japan","D","-","D","-"
"Korea","D","D","-","-"
"Liberia","D","D","-","-"
"Mexico","9.0","D","D","-"
"Panama","D","D","-","-"
"Philippines","D","-","D","-"
"Thailand","3.0","-","3.0","-"
"United Kingdom","5.0","-","5.0","-"
"Vietnam","D","D","-","-"
"Other","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
