"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Klamath Falls, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","26.0","31.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","15.0","6.0","9.0","-"
"35 to 44 years","17.0","6.0","11.0","-"
"45 to 54 years","10.0","5.0","5.0","-"
"55 to 64 years","6.0","D","D","-"
"65 years and over","4.0","4.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","3.0","7.0","-"
"Married","44.0","20.0","24.0","-"
"Other","3.0","3.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","35.0","15.0","20.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","D","D","-","-"
"China","D","-","D","-"
"El Salvador","3.0","D","D","-"
"India","3.0","D","D","-"
"Mexico","36.0","18.0","18.0","-"
"Paraguay","D","-","D","-"
"Philippines","5.0","D","D","-"
"Russia","D","-","D","-"
"Taiwan","D","D","D","-"
"Tanzania","D","D","-","-"
"Ukraine","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
