"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Trenton-Ewing, NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2582.0","1173.0","1409.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","187.0","82.0","105.0","-"
"25 to 34 years","530.0","177.0","353.0","-"
"35 to 44 years","1049.0","521.0","528.0","-"
"45 to 54 years","466.0","233.0","233.0","-"
"55 to 64 years","232.0","104.0","128.0","-"
"65 years and over","118.0","56.0","62.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","421.0","184.0","237.0","-"
"Married","1963.0","917.0","1046.0","-"
"Other","198.0","72.0","126.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","240.0","124.0","116.0","-"
"Service occupations","22.0","8.0","14.0","-"
"Sales and office occupations","24.0","10.0","14.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","41.0","D","D","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","170.0","57.0","113.0","-"
"Homemakers","21.0","-","21.0","-"
"Students or children","111.0","45.0","66.0","-"
"Retirees","17.0","9.0","8.0","-"
"Unemployed","21.0","3.0","18.0","-"
"Unknown","2081.0","942.0","1139.0","-"
"","","","",""
"Leading countries of birth","","","",""
"China","153.0","63.0","90.0","-"
"Colombia","31.0","14.0","17.0","-"
"Dominican Republic","74.0","26.0","48.0","-"
"Ecuador","89.0","44.0","45.0","-"
"Egypt","31.0","19.0","12.0","-"
"Guatemala","133.0","68.0","65.0","-"
"Haiti","117.0","51.0","66.0","-"
"India","826.0","393.0","433.0","-"
"Jamaica","76.0","26.0","50.0","-"
"Korea","31.0","14.0","17.0","-"
"Liberia","85.0","28.0","57.0","-"
"Mexico","21.0","8.0","13.0","-"
"Nigeria","23.0","14.0","9.0","-"
"Pakistan","57.0","32.0","25.0","-"
"Philippines","89.0","36.0","53.0","-"
"Poland","103.0","42.0","61.0","-"
"Russia","29.0","10.0","19.0","-"
"Taiwan","44.0","18.0","26.0","-"
"Ukraine","37.0","15.0","22.0","-"
"United Kingdom","35.0","21.0","14.0","-"
"Other","497.0","231.0","266.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
