"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Emporia, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","104.0","49.0","55.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","11.0","D","D","-"
"25 to 34 years","33.0","15.0","18.0","-"
"35 to 44 years","34.0","17.0","17.0","-"
"45 to 54 years","11.0","5.0","6.0","-"
"55 to 64 years","10.0","3.0","7.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","D","D","-"
"Married","75.0","38.0","37.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","-","-","-","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","15.0","10.0","5.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","4.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","72.0","34.0","38.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","D","D","-","-"
"China","D","-","D","-"
"Cuba","D","D","-","-"
"Dominican Republic","D","-","D","-"
"Ecuador","7.0","3.0","4.0","-"
"El Salvador","22.0","12.0","10.0","-"
"Germany","D","-","D","-"
"Iran","D","D","-","-"
"Korea","D","-","D","-"
"Laos","D","-","D","-"
"Malaysia","D","-","D","-"
"Mexico","47.0","23.0","24.0","-"
"Nicaragua","D","D","-","-"
"Paraguay","D","-","D","-"
"Peru","D","D","-","-"
"Philippines","D","-","D","-"
"Somalia","D","-","D","-"
"Sri Lanka","D","D","-","-"
"Sudan","D","D","-","-"
"Vietnam","9.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
