"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Nacogdoches, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","105.0","57.0","48.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","43.0","20.0","23.0","-"
"35 to 44 years","24.0","15.0","9.0","-"
"45 to 54 years","16.0","D","D","-"
"55 to 64 years","12.0","6.0","6.0","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","D","D","-"
"Married","87.0","48.0","39.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","7.0","3.0","4.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","11.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","11.0","6.0","5.0","-"
"Homemakers","D","-","D","-"
"Students or children","7.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","67.0","36.0","31.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Cambodia","D","D","D","-"
"China","D","D","-","-"
"Colombia","D","-","D","-"
"El Salvador","7.0","4.0","3.0","-"
"Germany","D","D","-","-"
"Mexico","82.0","44.0","38.0","-"
"Nicaragua","D","D","-","-"
"Pakistan","D","D","-","-"
"Philippines","3.0","D","D","-"
"Russia","D","-","D","-"
"Taiwan","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
