"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hattiesburg, MS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","51.0","21.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","3.0","D","D","-"
"25 to 34 years","11.0","D","D","-"
"35 to 44 years","22.0","7.0","15.0","-"
"45 to 54 years","11.0","7.0","4.0","-"
"55 to 64 years","4.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","37.0","13.0","24.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","D","D","3.0","-"
"No occupation/not working outside home","9.0","3.0","6.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","3.0","3.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","30.0","12.0","18.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Algeria","D","-","D","-"
"American Samoa","D","D","-","-"
"Australia","D","-","D","-"
"Bangladesh","D","-","D","-"
"Bolivia","4.0","D","D","-"
"Brazil","D","D","D","-"
"Burma","D","D","D","-"
"China","3.0","D","D","-"
"Colombia","D","-","D","-"
"Cuba","D","D","-","-"
"Dominican Republic","D","-","D","-"
"El Salvador","D","D","D","-"
"Germany","D","-","D","-"
"Ghana","D","D","-","-"
"Haiti","D","D","-","-"
"India","D","D","D","-"
"Iraq","D","D","-","-"
"Mexico","D","D","-","-"
"Philippines","D","-","D","-"
"Vietnam","4.0","D","D","-"
"Other","14.0","4.0","10.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
