"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Blackfoot, ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","86.0","38.0","48.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","12.0","D","D","-"
"25 to 34 years","17.0","10.0","7.0","-"
"35 to 44 years","18.0","10.0","8.0","-"
"45 to 54 years","20.0","9.0","11.0","-"
"55 to 64 years","10.0","D","D","-"
"65 years and over","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","4.0","4.0","-"
"Married","71.0","31.0","40.0","-"
"Other","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","9.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","25.0","17.0","8.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","10.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","4.0","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","30.0","10.0","20.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","D","-","D","-"
"Chile","D","-","D","-"
"El Salvador","D","D","-","-"
"Korea","D","-","D","-"
"Mexico","77.0","D","D","-"
"Panama","D","-","D","-"
"Peru","D","-","D","-"
"Sweden","D","-","D","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
