"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Raleigh-Cary, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1553.0","726.0","827.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","126.0","54.0","72.0","-"
"25 to 34 years","333.0","138.0","195.0","-"
"35 to 44 years","618.0","304.0","314.0","-"
"45 to 54 years","312.0","148.0","164.0","-"
"55 to 64 years","117.0","57.0","60.0","-"
"65 years and over","47.0","25.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","223.0","114.0","109.0","-"
"Married","1222.0","573.0","649.0","-"
"Other","108.0","39.0","69.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","272.0","142.0","130.0","-"
"Service occupations","28.0","12.0","16.0","-"
"Sales and office occupations","48.0","12.0","36.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","13.0","D","D","-"
"Production, transportation, and material moving occupations","42.0","32.0","10.0","-"
"Military","10.0","D","D","-"
"No occupation/not working outside home","147.0","47.0","100.0","-"
"Homemakers","38.0","D","D","-"
"Students or children","90.0","37.0","53.0","-"
"Retirees","8.0","5.0","3.0","-"
"Unemployed","11.0","D","D","-"
"Unknown","993.0","462.0","531.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","26.0","13.0","13.0","-"
"Canada","54.0","23.0","31.0","-"
"China","112.0","53.0","59.0","-"
"Colombia","27.0","8.0","19.0","-"
"Dominican Republic","42.0","15.0","27.0","-"
"El Salvador","41.0","14.0","27.0","-"
"Honduras","23.0","9.0","14.0","-"
"India","276.0","123.0","153.0","-"
"Kenya","19.0","10.0","9.0","-"
"Korea","31.0","11.0","20.0","-"
"Mexico","120.0","58.0","62.0","-"
"Morocco","20.0","14.0","6.0","-"
"Nigeria","29.0","12.0","17.0","-"
"Pakistan","19.0","13.0","6.0","-"
"Peru","19.0","4.0","15.0","-"
"Philippines","52.0","22.0","30.0","-"
"Russia","20.0","10.0","10.0","-"
"Taiwan","24.0","12.0","12.0","-"
"United Kingdom","52.0","29.0","23.0","-"
"Vietnam","64.0","31.0","33.0","-"
"Other","480.0","241.0","239.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
