"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hickory-Lenoir-Morganton, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","326.0","150.0","176.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","37.0","13.0","24.0","-"
"25 to 34 years","101.0","43.0","58.0","-"
"35 to 44 years","106.0","52.0","54.0","-"
"45 to 54 years","47.0","25.0","22.0","-"
"55 to 64 years","28.0","14.0","14.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","83.0","38.0","45.0","-"
"Married","216.0","103.0","113.0","-"
"Other","27.0","9.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","21.0","8.0","13.0","-"
"Service occupations","9.0","D","D","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","3.0","D","-"
"Production, transportation, and material moving occupations","67.0","43.0","24.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","21.0","4.0","17.0","-"
"Homemakers","D","-","D","-"
"Students or children","13.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","4.0","D","D","-"
"Unknown","187.0","87.0","100.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","3.0","D","D","-"
"Canada","6.0","D","D","-"
"China","4.0","-","4.0","-"
"Colombia","8.0","4.0","4.0","-"
"Costa Rica","12.0","6.0","6.0","-"
"Cuba","5.0","D","D","-"
"Dominican Republic","9.0","D","D","-"
"Egypt","D","D","-","-"
"El Salvador","16.0","7.0","9.0","-"
"Guatemala","9.0","4.0","5.0","-"
"Honduras","4.0","D","D","-"
"India","3.0","-","3.0","-"
"Jamaica","D","D","D","-"
"Laos","111.0","58.0","53.0","-"
"Mexico","58.0","29.0","29.0","-"
"Nicaragua","5.0","D","D","-"
"Philippines","3.0","D","D","-"
"Romania","3.0","D","D","-"
"Thailand","41.0","20.0","21.0","-"
"Vietnam","3.0","D","D","-"
"Other","19.0","4.0","15.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
