"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Iceland","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","70.0","26.0","43.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","10.0","D","D","D"
"35-44 years","25.0","13.0","12.0","-"
"45-54 years","16.0","7.0","9.0","-"
"55-64 years","10.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","52.0","20.0","32.0","-"
"Other","8.0","D","D","-"
"Unknown","4.0","1.0","2.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","50.0","16.0","33.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","D","D","-","-"
"Arizona","D","-","D","-"
"California","10.0","4.0","6.0","-"
"Colorado","D","-","D","-"
"Connecticut","D","D","D","-"
"District of Columbia","D","-","D","-"
"Florida","13.0","6.0","7.0","-"
"Georgia","D","D","-","-"
"Illinois","D","-","D","-"
"Indiana","D","D","D","-"
"Maryland","4.0","D","D","-"
"Massachusetts","4.0","D","D","-"
"Minnesota","D","D","D","-"
"New Hampshire","D","-","D","-"
"New Jersey","D","D","-","-"
"New York","6.0","D","D","-"
"North Carolina","D","D","-","-"
"Ohio","D","-","D","-"
"Virginia","5.0","D","D","-"
"Washington","D","D","D","-"
"Other","5.0","-","5.0","-"
"Unknown","4.0","1.0","2.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
