"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Tajikistan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","147.0","57.0","90.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","22.0","5.0","17.0","-"
"25-34 years","34.0","15.0","19.0","-"
"35-44 years","31.0","13.0","18.0","-"
"45-54 years","30.0","12.0","18.0","-"
"55-64 years","20.0","8.0","12.0","-"
"65 years and over","10.0","4.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","37.0","15.0","22.0","-"
"Married","84.0","35.0","49.0","-"
"Other","25.0","7.0","18.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","6.0","3.0","-"
"Service occupations","D","D","5.0","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","29.0","6.0","23.0","-"
"Homemakers","D","-","D","-"
"Students or children","19.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","4.0","-","4.0","-"
"Unknown","94.0","38.0","56.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","D","D","-","-"
"California","10.0","D","D","-"
"Colorado","10.0","6.0","4.0","-"
"Florida","3.0","-","3.0","-"
"Georgia","D","-","D","-"
"Illinois","D","-","D","-"
"Maryland","D","-","D","-"
"Massachusetts","3.0","-","3.0","-"
"Minnesota","D","D","-","-"
"Nebraska","4.0","D","D","-"
"Nevada","D","-","D","-"
"New Hampshire","D","-","D","-"
"New Jersey","4.0","D","D","-"
"New York","89.0","40.0","49.0","-"
"North Carolina","D","-","D","-"
"Oregon","4.0","D","D","-"
"Pennsylvania","D","-","D","-"
"Virginia","D","-","D","-"
"Washington","6.0","D","D","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
