"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: United States","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","29.0","27.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","4.0","D"
"25-34 years","11.0","D","D","-"
"35-44 years","7.0","4.0","3.0","-"
"45-54 years","6.0","D","D","-"
"55-64 years","20.0","14.0","6.0","-"
"65 years and over","6.0","6.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","5.0","11.0","-"
"Married","30.0","20.0","10.0","-"
"Other","9.0","3.0","6.0","-"
"Unknown","2.0","1.0","-","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","D","D","3.0","-"
"Homemakers","D","-","D","-"
"Students or children","4.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","39.0","17.0","21.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","3.0","D","D","-"
"California","6.0","D","D","-"
"Colorado","D","D","-","-"
"District of Columbia","D","-","D","-"
"Florida","4.0","D","D","-"
"Georgia","D","-","D","-"
"Illinois","D","D","-","-"
"Minnesota","D","-","D","-"
"New Hampshire","D","D","D","-"
"New Jersey","7.0","3.0","4.0","-"
"New York","6.0","-","6.0","-"
"North Carolina","D","D","-","-"
"Ohio","D","-","D","-"
"Pennsylvania","3.0","3.0","-","-"
"South Carolina","D","-","D","-"
"Tennessee","D","D","-","-"
"Texas","D","D","D","-"
"Utah","D","-","D","-"
"Virginia","9.0","4.0","5.0","-"
"Washington","D","D","-","-"
"Unknown","2.0","1.0","-","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
