"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Cyprus","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","140.0","87.0","53.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","28.0","12.0","16.0","-"
"35-44 years","65.0","48.0","17.0","-"
"45-54 years","22.0","14.0","8.0","-"
"55-64 years","14.0","7.0","7.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","14.0","3.0","-"
"Married","107.0","61.0","46.0","-"
"Other","16.0","12.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","31.0","23.0","8.0","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","3.0","D","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","90.0","54.0","36.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"Arkansas","D","-","D","-"
"California","17.0","11.0","6.0","-"
"Connecticut","D","D","-","-"
"Florida","7.0","D","D","-"
"Georgia","3.0","D","D","-"
"Illinois","6.0","3.0","3.0","-"
"Indiana","D","-","D","-"
"Kentucky","D","D","-","-"
"Maryland","5.0","D","D","-"
"Massachusetts","5.0","D","D","-"
"Nevada","3.0","D","D","-"
"New Jersey","21.0","8.0","13.0","-"
"New York","43.0","28.0","15.0","-"
"North Carolina","D","D","D","-"
"Ohio","D","D","D","-"
"Pennsylvania","3.0","3.0","-","-"
"Texas","7.0","D","D","-"
"Virginia","3.0","D","D","-"
"Washington","3.0","D","D","-"
"Other","5.0","4.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
