"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Slovenia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","61.0","25.0","36.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","4.0","4.0","-"
"25-34 years","19.0","9.0","10.0","-"
"35-44 years","18.0","4.0","14.0","-"
"45-54 years","9.0","5.0","4.0","-"
"55-64 years","3.0","3.0","-","-"
"65 years and over","4.0","-","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","10.0","6.0","-"
"Married","40.0","15.0","25.0","-"
"Other","4.0","-","4.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","8.0","4.0","4.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","4.0","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","43.0","15.0","28.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","D","-"
"California","9.0","6.0","3.0","-"
"Colorado","D","-","D","-"
"District of Columbia","D","-","D","-"
"Florida","4.0","D","D","-"
"Georgia","D","-","D","-"
"Hawaii","D","D","-","-"
"Idaho","D","-","D","-"
"Illinois","4.0","D","D","-"
"Massachusetts","D","-","D","-"
"Michigan","D","-","D","-"
"Missouri","3.0","D","D","-"
"New Jersey","D","-","D","-"
"New York","11.0","4.0","7.0","-"
"North Carolina","D","D","-","-"
"Ohio","3.0","D","D","-"
"Pennsylvania","3.0","D","D","-"
"Tennessee","D","D","D","-"
"Texas","3.0","D","D","-"
"Virginia","D","-","D","-"
"Other","2.0","2.0","-","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
