"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Mongolia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","60.0","13.0","47.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","25.0","D","D","-"
"35-44 years","21.0","6.0","15.0","-"
"45-54 years","6.0","D","D","-"
"55-64 years","D","-","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","51.0","8.0","43.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","13.0","3.0","10.0","-"
"Homemakers","D","-","D","-"
"Students or children","10.0","3.0","7.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","38.0","7.0","31.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","18.0","4.0","14.0","-"
"Colorado","4.0","-","4.0","-"
"Connecticut","D","-","D","-"
"Florida","D","D","-","-"
"Illinois","D","-","D","-"
"Iowa","D","-","D","-"
"Kentucky","3.0","D","D","-"
"Maryland","4.0","D","D","-"
"Massachusetts","D","D","D","-"
"New Jersey","3.0","-","3.0","-"
"New York","D","D","D","-"
"Ohio","D","D","-","-"
"Oklahoma","D","-","D","-"
"South Dakota","D","-","D","-"
"Texas","3.0","-","3.0","-"
"Utah","D","-","D","-"
"Vermont","D","-","D","-"
"Virginia","7.0","-","7.0","-"
"Washington","3.0","D","D","-"
"Wisconsin","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
