"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Tonga","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","235.0","118.0","117.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","D","-"
"25-34 years","57.0","23.0","34.0","-"
"35-44 years","67.0","33.0","34.0","-"
"45-54 years","57.0","33.0","24.0","-"
"55-64 years","30.0","19.0","11.0","-"
"65 years and over","17.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","5.0","15.0","-"
"Married","196.0","106.0","90.0","-"
"Other","17.0","5.0","12.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","9.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","18.0","5.0","13.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","3.0","-","3.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","181.0","93.0","88.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alaska","D","D","-","-"
"Arizona","10.0","5.0","5.0","-"
"California","117.0","49.0","68.0","-"
"Colorado","D","D","-","-"
"Delaware","D","D","-","-"
"Florida","D","-","D","-"
"Hawaii","44.0","31.0","13.0","-"
"Idaho","D","D","-","-"
"Michigan","D","D","D","-"
"Missouri","D","-","D","-"
"Nevada","8.0","3.0","5.0","-"
"Oklahoma","D","D","-","-"
"Oregon","D","-","D","-"
"Texas","8.0","5.0","3.0","-"
"Utah","26.0","11.0","15.0","-"
"Washington","8.0","5.0","3.0","-"
"Unknown","2.0","2.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
