"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Macau","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","163.0","63.0","100.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","45.0","22.0","23.0","-"
"25-34 years","29.0","12.0","17.0","-"
"35-44 years","26.0","6.0","20.0","-"
"45-54 years","39.0","12.0","27.0","-"
"55-64 years","16.0","8.0","8.0","-"
"65 years and over","8.0","3.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","63.0","32.0","31.0","-"
"Married","87.0","D","D","-"
"Other","12.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","5.0","3.0","-"
"Service occupations","6.0","3.0","3.0","-"
"Sales and office occupations","12.0","-","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","43.0","16.0","27.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","35.0","16.0","19.0","-"
"Retirees","-","-","-","-"
"Unemployed","4.0","-","4.0","-"
"Unknown","94.0","39.0","55.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","86.0","32.0","54.0","-"
"Florida","D","D","-","-"
"Georgia","3.0","D","D","-"
"Hawaii","9.0","4.0","5.0","-"
"Illinois","D","-","D","-"
"Indiana","D","-","D","-"
"Maryland","D","D","-","-"
"Massachusetts","7.0","D","D","-"
"Nevada","3.0","D","D","-"
"New Jersey","3.0","D","D","-"
"New York","36.0","12.0","24.0","-"
"Oregon","D","-","D","-"
"Texas","D","-","D","-"
"Virginia","D","D","-","-"
"Washington","4.0","D","D","-"
"Wisconsin","D","-","D","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
