"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Netherlands Antilles","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","33.0","16.0","17.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3.0","D","D","-"
"25-34 years","6.0","D","D","-"
"35-44 years","5.0","D","D","-"
"45-54 years","14.0","6.0","8.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","21.0","10.0","11.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3.0","3.0","-","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","4.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","20.0","7.0","13.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","-","D","-"
"Florida","13.0","7.0","6.0","-"
"New Jersey","D","-","D","-"
"New York","7.0","4.0","3.0","-"
"North Carolina","D","D","-","-"
"Pennsylvania","D","-","D","-"
"South Carolina","D","-","D","-"
"Texas","3.0","D","D","-"
"U.S. Possessions","3.0","D","D","-"
"Washington","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
