"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: American Samoa","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","247.0","140.0","107.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","74.0","37.0","37.0","-"
"25-34 years","86.0","43.0","43.0","-"
"35-44 years","51.0","32.0","19.0","-"
"45-54 years","22.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","72.0","D","D","-"
"Married","167.0","98.0","69.0","-"
"Other","5.0","D","D","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","4.0","5.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","15.0","-","15.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","64.0","55.0","9.0","-"
"No occupation/not working outside home","21.0","10.0","11.0","-"
"Homemakers","D","D","D","-"
"Students or children","15.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","122.0","58.0","64.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","D","-","D","-"
"Alaska","10.0","D","D","-"
"Arizona","D","D","-","-"
"California","31.0","16.0","15.0","-"
"Colorado","D","D","-","-"
"Georgia","3.0","D","D","-"
"Hawaii","120.0","72.0","48.0","-"
"Idaho","D","D","-","-"
"Kansas","4.0","D","D","-"
"Kentucky","D","-","D","-"
"Maryland","D","-","D","-"
"Nebraska","D","D","-","-"
"Nevada","3.0","D","D","-"
"New Mexico","D","-","D","-"
"New York","D","-","D","-"
"North Carolina","D","D","-","-"
"Texas","11.0","D","D","-"
"Utah","12.0","-","12.0","-"
"Virginia","5.0","5.0","-","-"
"Washington","30.0","18.0","12.0","-"
"Other","2.0","1.0","1.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
