"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Malawi","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","67.0","27.0","40.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","16.0","D","D","-"
"35-44 years","16.0","6.0","10.0","-"
"45-54 years","23.0","8.0","15.0","-"
"55-64 years","9.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","3.0","7.0","-"
"Married","46.0","19.0","27.0","-"
"Other","10.0","4.0","6.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","4.0","-","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","6.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","44.0","16.0","28.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","9.0","3.0","6.0","-"
"Connecticut","D","D","-","-"
"Florida","4.0","D","D","-"
"Georgia","D","D","-","-"
"Illinois","D","D","D","-"
"Indiana","4.0","D","D","-"
"Iowa","D","D","-","-"
"Kentucky","D","-","D","-"
"Maryland","D","D","D","-"
"Massachusetts","D","-","D","-"
"Michigan","4.0","D","D","-"
"Missouri","D","D","-","-"
"New York","4.0","D","D","-"
"North Carolina","5.0","D","D","-"
"Ohio","D","D","D","-"
"Pennsylvania","D","-","D","-"
"South Carolina","D","-","D","-"
"Tennessee","4.0","D","D","-"
"Texas","4.0","-","4.0","-"
"Other","7.0","2.0","5.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
