"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Micronesia, Federated States of","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","41.0","30.0","11.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","21.0","15.0","6.0","-"
"35-44 years","12.0","D","D","-"
"45-54 years","D","D","-","-"
"55-64 years","-","-","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","6.0","5.0","-"
"Married","29.0","23.0","6.0","-"
"Other","-","-","-","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","-","-","-","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","23.0","D","D","-"
"No occupation/not working outside home","D","D","D","-"
"Homemakers","D","D","-","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","15.0","10.0","5.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","-","-"
"District of Columbia","D","D","-","-"
"Georgia","D","D","D","-"
"Hawaii","14.0","10.0","4.0","-"
"Kansas","D","-","D","-"
"Kentucky","D","D","-","-"
"New York","D","D","-","-"
"North Carolina","4.0","4.0","-","-"
"Ohio","D","D","-","-"
"Texas","3.0","D","D","-"
"U.S. Possessions","4.0","D","D","-"
"Virginia","D","D","D","-"
"Washington","3.0","3.0","-","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
