"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Mali","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","118.0","80.0","38.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","D","-"
"25-34 years","31.0","16.0","15.0","-"
"35-44 years","51.0","36.0","15.0","-"
"45-54 years","25.0","D","D","-"
"55-64 years","4.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","7.0","6.0","-"
"Married","87.0","61.0","26.0","-"
"Other","17.0","12.0","5.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","7.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","92.0","64.0","28.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","D","-"
"Arkansas","D","D","-","-"
"California","7.0","4.0","3.0","-"
"Colorado","3.0","D","D","-"
"Georgia","7.0","3.0","4.0","-"
"Illinois","D","D","-","-"
"Indiana","D","D","-","-"
"Maryland","8.0","4.0","4.0","-"
"Massachusetts","3.0","D","D","-"
"Minnesota","3.0","D","D","-"
"New Jersey","4.0","D","D","-"
"New York","32.0","23.0","9.0","-"
"North Carolina","D","D","-","-"
"Pennsylvania","18.0","15.0","3.0","-"
"Rhode Island","D","D","D","-"
"Tennessee","4.0","D","D","-"
"Vermont","4.0","D","D","-"
"Virginia","3.0","D","D","-"
"Washington","D","D","-","-"
"Wisconsin","D","D","-","-"
"Other","6.0","6.0","-","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
