"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Palau","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","36.0","16.0","20.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","D","D","-"
"25-34 years","13.0","D","D","-"
"35-44 years","6.0","D","D","-"
"45-54 years","D","-","D","-"
"55-64 years","3.0","-","3.0","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","7.0","D","-"
"Married","21.0","9.0","12.0","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","-","-","-","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","18.0","D","D","-"
"No occupation/not working outside home","D","D","D","-"
"Homemakers","D","D","-","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","14.0","1.0","13.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","5.0","D","D","-"
"Hawaii","7.0","4.0","3.0","-"
"Kansas","D","D","D","-"
"Michigan","D","D","-","-"
"Minnesota","D","-","D","-"
"Nevada","D","-","D","-"
"New York","D","-","D","-"
"North Carolina","D","D","-","-"
"Oregon","D","D","-","-"
"South Carolina","D","-","D","-"
"Texas","4.0","D","D","-"
"U.S. Possessions","3.0","D","D","-"
"Virginia","D","D","D","-"
"Washington","6.0","3.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
