"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Burundi","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","71.0","35.0","36.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","D","-"
"25-34 years","28.0","15.0","13.0","-"
"35-44 years","28.0","12.0","16.0","-"
"45-54 years","5.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","24.0","16.0","8.0","-"
"Married","38.0","15.0","23.0","-"
"Other","8.0","3.0","5.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3.0","D","D","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","3.0","-","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","8.0","5.0","3.0","-"
"Homemakers","-","-","-","-"
"Students or children","5.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","3.0","D","D","-"
"Unknown","50.0","23.0","27.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","8.0","4.0","4.0","-"
"California","4.0","-","4.0","-"
"Colorado","D","D","-","-"
"Connecticut","D","D","-","-"
"Delaware","D","D","-","-"
"Florida","3.0","3.0","-","-"
"Georgia","D","-","D","-"
"Illinois","D","D","D","-"
"Massachusetts","D","D","D","-"
"Michigan","D","D","-","-"
"Nebraska","D","-","D","-"
"New Jersey","3.0","D","D","-"
"New York","9.0","6.0","3.0","-"
"North Carolina","5.0","D","D","-"
"North Dakota","D","D","-","-"
"Ohio","D","-","D","-"
"Oklahoma","D","D","D","-"
"Tennessee","4.0","D","D","-"
"Texas","7.0","D","D","-"
"Virginia","3.0","-","3.0","-"
"Other","4.0","1.0","3.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
