"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Niger","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","46.0","29.0","17.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","12.0","7.0","5.0","-"
"35-44 years","15.0","9.0","6.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","25.0","15.0","10.0","-"
"Other","5.0","D","D","-"
"Unknown","10.0","6.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","3.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","33.0","20.0","13.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","3.0","3.0","-","-"
"Florida","D","D","-","-"
"Georgia","5.0","D","D","-"
"Illinois","D","-","D","-"
"Michigan","D","D","-","-"
"Minnesota","D","D","-","-"
"Nebraska","D","-","D","-"
"Nevada","D","-","D","-"
"New Jersey","D","D","-","-"
"New York","3.0","D","D","-"
"North Carolina","3.0","3.0","-","-"
"Ohio","4.0","D","D","-"
"Pennsylvania","D","D","-","-"
"South Carolina","D","-","D","-"
"Tennessee","D","D","-","-"
"Texas","4.0","D","D","-"
"Virginia","D","D","-","-"
"Washington","D","D","-","-"
"Unknown","10.0","6.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
