"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Anguilla","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","35.0","19.0","16.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","11.0","D","D","-"
"35-44 years","9.0","5.0","4.0","-"
"45-54 years","9.0","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","D","D","-"
"Married","17.0","12.0","5.0","-"
"Other","5.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","D","-"
"No occupation/not working outside home","3.0","-","3.0","-"
"Homemakers","-","-","-","-"
"Students or children","D","-","D","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","25.0","15.0","10.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","-","-"
"Florida","7.0","3.0","4.0","-"
"Georgia","3.0","D","D","-"
"Hawaii","D","-","D","-"
"Maryland","D","-","D","-"
"New Jersey","D","D","-","-"
"New York","D","-","D","-"
"North Carolina","D","D","-","-"
"Pennsylvania","D","D","-","-"
"Texas","4.0","4.0","-","-"
"U.S. Possessions","10.0","5.0","5.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
