"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Martinique","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","23.0","12.0","11.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","11.0","5.0","6.0","-"
"35-44 years","4.0","D","D","-"
"45-54 years","-","-","-","-"
"55-64 years","D","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5.0","D","D","-"
"Married","15.0","D","D","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","4.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","14.0","6.0","8.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","D","-"
"Florida","9.0","D","D","-"
"Massachusetts","D","D","-","-"
"New Jersey","D","D","-","-"
"New York","6.0","D","D","-"
"Ohio","D","D","-","-"
"Other","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
