"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Papua New Guinea","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","18.0","10.0","8.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","5.0","D","D","-"
"35-44 years","6.0","3.0","3.0","-"
"45-54 years","3.0","D","D","-"
"55-64 years","-","-","-","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3.0","D","D","-"
"Married","15.0","D","D","-"
"Other","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","4.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","8.0","6.0","2.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","5.0","D","D","-"
"Colorado","D","-","D","-"
"Connecticut","D","D","-","-"
"Illinois","D","D","-","-"
"Maryland","D","-","D","-"
"Nevada","D","D","-","-"
"Ohio","D","-","D","-"
"Virginia","D","D","-","-"
"Other","4.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
