"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Denmark","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","156.0","79.0","77.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","10.0","D","D","-"
"35-44 years","45.0","24.0","21.0","-"
"45-54 years","40.0","23.0","17.0","-"
"55-64 years","24.0","13.0","11.0","-"
"65 years and over","32.0","11.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","6.0","4.0","-"
"Married","130.0","66.0","64.0","-"
"Other","16.0","7.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","36.0","21.0","15.0","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","18.0","7.0","11.0","-"
"Homemakers","5.0","-","5.0","-"
"Students or children","D","D","D","-"
"Retirees","7.0","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","85.0","41.0","44.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","5.0","D","D","-"
"California","40.0","13.0","27.0","-"
"Colorado","3.0","3.0","-","-"
"Connecticut","D","D","-","-"
"Florida","14.0","9.0","5.0","-"
"Georgia","6.0","D","D","-"
"Illinois","D","-","D","-"
"Maryland","D","D","-","-"
"Massachusetts","4.0","D","D","-"
"Michigan","D","D","-","-"
"Minnesota","4.0","D","D","-"
"Nevada","D","D","-","-"
"New Jersey","5.0","D","D","-"
"New York","18.0","10.0","8.0","-"
"North Carolina","6.0","D","D","-"
"Pennsylvania","3.0","D","D","-"
"Texas","7.0","4.0","3.0","-"
"Virginia","D","-","D","-"
"Washington","7.0","D","D","-"
"Other","26.0","8.0","18.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
