"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Marshall Islands","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","29.0","21.0","8.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","4.0","-","-"
"25-34 years","15.0","10.0","5.0","-"
"35-44 years","3.0","3.0","-","-"
"45-54 years","4.0","4.0","-","-"
"55-64 years","D","-","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","-","-"
"Married","19.0","D","D","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","-","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","8.0","D","D","-"
"No occupation/not working outside home","D","D","-","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","-","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","17.0","12.0","5.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","-","-"
"Colorado","D","D","-","-"
"Georgia","D","-","D","-"
"New York","D","D","-","-"
"North Carolina","D","-","D","-"
"Texas","4.0","D","D","-"
"Virginia","7.0","7.0","-","-"
"Washington","D","D","D","-"
"Other","10.0","7.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
