"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: American Samoa","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","265.0","146.0","119.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","97.0","48.0","49.0","-"
"25-34 years","91.0","47.0","44.0","-"
"35-44 years","42.0","24.0","18.0","-"
"45-54 years","24.0","D","D","-"
"55-64 years","8.0","D","D","-"
"65 years and over","3.0","3.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","102.0","64.0","38.0","-"
"Married","148.0","74.0","74.0","-"
"Other","10.0","4.0","6.0","-"
"Unknown","5.0","4.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","7.0","6.0","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","13.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","39.0","18.0","21.0","-"
"No occupation/not working outside home","29.0","13.0","16.0","-"
"Homemakers","D","-","D","-"
"Students or children","23.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","3.0","D","D","-"
"Unknown","150.0","93.0","57.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","44.0","18.0","26.0","-"
"Colorado","4.0","D","D","-"
"Florida","D","D","D","-"
"Georgia","5.0","D","D","-"
"Massachusetts","D","D","-","-"
"Nevada","3.0","D","D","-"
"New York","D","D","D","-"
"North Carolina","6.0","6.0","-","-"
"Pennsylvania","D","-","D","-"
"Virginia","50.0","45.0","5.0","-"
"Washington","31.0","14.0","17.0","-"
"Other","109.0","51.0","58.0","-"
"Unknown","5.0","4.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
