"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Chad","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","27.0","16.0","11.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","8.0","D","D","-"
"35-44 years","14.0","9.0","5.0","-"
"45-54 years","D","D","D","-"
"55-64 years","-","-","-","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","7.0","-"
"Married","16.0","12.0","4.0","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4.0","D","D","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","8.0","6.0","2.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","D","-"
"California","D","-","D","-"
"Connecticut","D","D","-","-"
"Florida","D","D","-","-"
"Maryland","3.0","D","D","-"
"Minnesota","D","D","-","-"
"New Jersey","D","-","D","-"
"New York","6.0","3.0","3.0","-"
"North Carolina","D","D","-","-"
"Texas","3.0","D","D","-"
"Virginia","D","-","D","-"
"Other","4.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
